48,event_log,1,key pressed,u,2021-05-19T12:55:30,,,,
49,event_log,1,word typed,Du,2021-05-19T12:55:30,,,,
50,event_log,1,key pressed,space,2021-05-19T12:55:30,,,,
51,event_log,1,key pressed,w,2021-05-19T12:55:31,,,,
52,event_log,1,key pressed,i,2021-05-19T12:55:31,,,,
53,event_log,1,key pressed,r,2021-05-19T12:55:31,,,,
54,event_log,1,key pressed,f,2021-05-19T12:55:31,,,,
55,event_log,1,key pressed,s,2021-05-19T12:55:31,,,,
56,event_log,1,key pressed,t,2021-05-19T12:55:32,,,,
57,event_log,1,word typed,wirfst,2021-05-19T12:55:32,,,,
58,event_log,1,key pressed,space,2021-05-19T12:55:32,,,,
59,event_log,1,key pressed,d,2021-05-19T12:55:32,,,,
60,event_log,1,key pressed,e,2021-05-19T12:55:32,,,,
61,event_log,1,key pressed,n,2021-05-19T12:55:32,,,,
62,event_log,1,word typed,den,2021-05-19T12:55:32,,,,
63,event_log,1,key pressed,space,2021-05-19T12:55:32,,,,
64,event_log,1,key pressed,s,2021-05-19T12:55:32,,,,
65,event_log,1,key pressed,c,2021-05-19T12:55:33,,,,
66,event_log,1,key pressed,h,2021-05-19T12:55:33,,,,
67,event_log,1,key pressed,w,2021-05-19T12:55:33,,,,
68,event_log,1,key pressed,e,2021-05-19T12:55:33,,,,
69,event_log,1,key pressed,i,2021-05-19T12:55:33,,,,
70,event_log,1,key pressed,n,2021-05-19T12:55:33,,,,
71,event_log,1,key pressed,e,2021-05-19T12:55:34,,,,
72,event_log,1,key pressed,n,2021-05-19T12:55:34,,,,
73,event_log,1,word typed,schweinen,2021-05-19T12:55:34,,,,
74,event_log,1,key pressed,space,2021-05-19T12:55:34,,,,
75,event_log,1,key pressed,,2021-05-19T12:55:34,,,,
76,event_log,1,key pressed,P,2021-05-19T12:55:34,,,,
77,event_log,1,key pressed,e,2021-05-19T12:55:34,,,,
78,event_log,1,key pressed,r,2021-05-19T12:55:35,,,,
79,event_log,1,key pressed,l,2021-05-19T12:55:35,,,,
80,event_log,1,key pressed,e,2021-05-19T12:55:35,,,,
81,event_log,1,key pressed,n,2021-05-19T12:55:35,,,,
82,event_log,1,word typed,Perlen,2021-05-19T12:55:35,,,,
83,event_log,1,key pressed,space,2021-05-19T12:55:35,,,,
84,event_log,1,key pressed,v,2021-05-19T12:55:35,,,,
85,event_log,1,key pressed,o,2021-05-19T12:55:35,,,,
86,event_log,1,key pressed,r,2021-05-19T12:55:36,,,,
87,event_log,1,word typed,vor,2021-05-19T12:55:36,,,,
88,event_log,1,key pressed,space,2021-05-19T12:55:36,,,,
89,event_log,1,key pressed,d,2021-05-19T12:55:36,,,,
90,event_log,1,key pressed,i,2021-05-19T12:55:36,,,,
91,event_log,1,key pressed,e,2021-05-19T12:55:36,,,,
92,event_log,1,word typed,die,2021-05-19T12:55:36,,,,
93,event_log,1,key pressed,space,2021-05-19T12:55:36,,,,
94,event_log,1,key pressed,f,2021-05-19T12:55:37,,,,
95,event_log,1,key pressed,backspace,2021-05-19T12:55:37,,,,
96,event_log,1,key pressed,,2021-05-19T12:55:37,,,,
97,event_log,1,key pressed,F,2021-05-19T12:55:37,,,,
98,event_log,1,key pressed,ü,2021-05-19T12:55:37,,,,
99,event_log,1,key pressed,ß,2021-05-19T12:55:38,,,,
100,event_log,1,key pressed,e,2021-05-19T12:55:38,,,,
101,event_log,1,word typed,Füße,2021-05-19T12:55:38,,,,
102,event_log,1,sentence typed,Du wirfst den schweinen Perlen vor die Füße,2021-05-19T12:55:38,,,,
104,event_log,1,key pressed,return,2021-05-19T12:55:38,,,,
105,event_log,1,key pressed,,2021-05-19T12:55:40,,,,
106,event_log,1,key pressed,D,2021-05-19T12:55:40,,,,
107,event_log,1,key pressed,i,2021-05-19T12:55:40,,,,
108,event_log,1,key pressed,e,2021-05-19T12:55:40,,,,
109,event_log,1,word typed,Die,2021-05-19T12:55:40,,,,
110,event_log,1,key pressed,space,2021-05-19T12:55:40,,,,
111,event_log,1,key pressed,,2021-05-19T12:55:40,,,,
112,event_log,1,key pressed,F,2021-05-19T12:55:40,,,,
113,event_log,1,key pressed,n,2021-05-19T12:55:41,,,,
114,event_log,1,key pressed,a,2021-05-19T12:55:41,,,,
115,event_log,1,key pressed,t,2021-05-19T12:55:41,,,,
116,event_log,1,key pressed,s,2021-05-19T12:55:41,,,,
117,event_log,1,key pressed,i,2021-05-19T12:55:41,,,,
118,event_log,1,key pressed,e,2021-05-19T12:55:41,,,,
119,event_log,1,word typed,Fnatsie,2021-05-19T12:55:42,,,,
120,event_log,1,key pressed,space,2021-05-19T12:55:42,,,,
121,event_log,1,key pressed,v,2021-05-19T12:55:42,,,,
122,event_log,1,key pressed,o,2021-05-19T12:55:42,,,,
123,event_log,1,key pressed,n,2021-05-19T12:55:42,,,,
124,event_log,1,word typed,von,2021-05-19T12:55:42,,,,
125,event_log,1,key pressed,space,2021-05-19T12:55:42,,,,
126,event_log,1,key pressed,,2021-05-19T12:55:42,,,,
127,event_log,1,key pressed,K,2021-05-19T12:55:42,,,,
128,event_log,1,key pressed,i,2021-05-19T12:55:43,,,,
129,event_log,1,key pressed,n,2021-05-19T12:55:43,,,,
130,event_log,1,key pressed,d,2021-05-19T12:55:43,,,,
131,event_log,1,key pressed,e,2021-05-19T12:55:43,,,,
132,event_log,1,key pressed,r,2021-05-19T12:55:43,,,,
133,event_log,1,key pressed,n,2021-05-19T12:55:43,,,,
134,event_log,1,word typed,Kindern,2021-05-19T12:55:44,,,,
135,event_log,1,key pressed,space,2021-05-19T12:55:44,,,,
136,event_log,1,key pressed,i,2021-05-19T12:55:44,,,,
137,event_log,1,key pressed,s,2021-05-19T12:55:44,,,,
138,event_log,1,key pressed,t,2021-05-19T12:55:44,,,,
139,event_log,1,word typed,ist,2021-05-19T12:55:44,,,,
140,event_log,1,key pressed,space,2021-05-19T12:55:44,,,,
141,event_log,1,key pressed,u,2021-05-19T12:55:45,,,,
142,event_log,1,key pressed,n,2021-05-19T12:55:45,,,,
143,event_log,1,key pressed,e,2021-05-19T12:55:45,,,,
144,event_log,1,key pressed,r,2021-05-19T12:55:45,,,,
145,event_log,1,key pressed,m,2021-05-19T12:55:45,,,,
146,event_log,1,key pressed,e,2021-05-19T12:55:45,,,,
147,event_log,1,key pressed,s,2021-05-19T12:55:46,,,,
148,event_log,1,key pressed,s,2021-05-19T12:55:46,,,,
149,event_log,1,key pressed,l,2021-05-19T12:55:46,,,,
150,event_log,1,key pressed,i,2021-05-19T12:55:46,,,,
151,event_log,1,key pressed,c,2021-05-19T12:55:46,,,,
152,event_log,1,key pressed,h,2021-05-19T12:55:46,,,,
153,event_log,1,word typed,unermesslich,2021-05-19T12:55:47,,,,
154,event_log,1,sentence typed,Die Fnatsie von Kindern ist unermesslich,2021-05-19T12:55:47,,,,
156,event_log,1,test finished,,2021-05-19T12:55:47,,,,
157,event_log,1,key pressed,,2021-05-19T12:55:59,,,,
158,event_log,1,key pressed,H,2021-05-19T12:56:00,,,,
159,event_log,1,key pressed,a,2021-05-19T12:56:00,,,,
160,event_log,1,completed word,Hallo,2021-05-19T12:56:00,,,,
161,event_log,1,key pressed,",",2021-05-19T12:56:01,,,,
162,event_log,1,word typed,"Hallo,",2021-05-19T12:56:01,,,,
163,event_log,1,key pressed,space,2021-05-19T12:56:01,,,,
164,event_log,1,key pressed,w,2021-05-19T12:56:01,,,,
165,event_log,1,key pressed,o,2021-05-19T12:56:02,,,,
166,event_log,1,completed word,Wohin,2021-05-19T12:56:02,,,,
167,event_log,1,word typed,wohin,2021-05-19T12:56:03,,,,
168,event_log,1,key pressed,space,2021-05-19T12:56:03,,,,
169,event_log,1,key pressed,w,2021-05-19T12:56:03,,,,
170,event_log,1,key pressed,o,2021-05-19T12:56:03,,,,
171,event_log,1,key pressed,l,2021-05-19T12:56:03,,,,
172,event_log,1,completed word,wollen,2021-05-19T12:56:04,,,,
173,event_log,1,word typed,wollen,2021-05-19T12:56:04,,,,
174,event_log,1,key pressed,space,2021-05-19T12:56:04,,,,
175,event_log,1,key pressed,w,2021-05-19T12:56:05,,,,
176,event_log,1,key pressed,i,2021-05-19T12:56:05,,,,
177,event_log,1,key pressed,r,2021-05-19T12:56:05,,,,
178,event_log,1,word typed,wir,2021-05-19T12:56:06,,,,
179,event_log,1,key pressed,space,2021-05-19T12:56:06,,,,
180,event_log,1,key pressed,h,2021-05-19T12:56:06,,,,
181,event_log,1,key pressed,e,2021-05-19T12:56:06,,,,
182,event_log,1,key pressed,u,2021-05-19T12:56:06,,,,
183,event_log,1,key pressed,t,2021-05-19T12:56:06,,,,
184,event_log,1,completed word,heute,2021-05-19T12:56:07,,,,
185,event_log,1,word typed,heute,2021-05-19T12:56:07,,,,
186,event_log,1,key pressed,space,2021-05-19T12:56:07,,,,
187,event_log,1,key pressed,g,2021-05-19T12:56:07,,,,
188,event_log,1,key pressed,e,2021-05-19T12:56:08,,,,
189,event_log,1,key pressed,h,2021-05-19T12:56:08,,,,
190,event_log,1,key pressed,e,2021-05-19T12:56:08,,,,
191,event_log,1,completed word,gehen,2021-05-19T12:56:08,,,,
192,event_log,1,key pressed,,2021-05-19T12:56:09,,,,
193,event_log,1,key pressed,?,2021-05-19T12:56:09,,,,
194,event_log,1,word typed,gehen?,2021-05-19T12:56:09,,,,
195,event_log,1,sentence typed,"Hallo, wohin wollen wir heute gehen?",2021-05-19T12:56:09,,,,
197,event_log,1,key pressed,return,2021-05-19T12:56:09,,,,
198,event_log,1,key pressed,,2021-05-19T12:56:10,,,,
199,event_log,1,key pressed,D,2021-05-19T12:56:10,,,,
200,event_log,1,key pressed,i,2021-05-19T12:56:10,,,,
201,event_log,1,word typed,Di,2021-05-19T12:56:11,,,,
202,event_log,1,key pressed,space,2021-05-19T12:56:11,,,,
203,event_log,1,key pressed,w,2021-05-19T12:56:11,,,,
204,event_log,1,key pressed,i,2021-05-19T12:56:12,,,,
205,event_log,1,key pressed,r,2021-05-19T12:56:12,,,,
206,event_log,1,completed word,wirfst,2021-05-19T12:56:13,,,,
207,event_log,1,word typed,wirfst,2021-05-19T12:56:13,,,,
208,event_log,1,key pressed,space,2021-05-19T12:56:13,,,,
209,event_log,1,key pressed,d,2021-05-19T12:56:13,,,,
210,event_log,1,key pressed,e,2021-05-19T12:56:13,,,,
211,event_log,1,key pressed,n,2021-05-19T12:56:13,,,,
212,event_log,1,word typed,den,2021-05-19T12:56:14,,,,
213,event_log,1,key pressed,space,2021-05-19T12:56:14,,,,
214,event_log,1,key pressed,s,2021-05-19T12:56:14,,,,
215,event_log,1,key pressed,c,2021-05-19T12:56:15,,,,
216,event_log,1,key pressed,h,2021-05-19T12:56:15,,,,
217,event_log,1,key pressed,w,2021-05-19T12:56:15,,,,
218,event_log,1,key pressed,e,2021-05-19T12:56:15,,,,
219,event_log,1,completed word,Schweinen,2021-05-19T12:56:15,,,,
220,event_log,1,word typed,schweinen,2021-05-19T12:56:16,,,,
221,event_log,1,key pressed,space,2021-05-19T12:56:16,,,,
222,event_log,1,key pressed,,2021-05-19T12:56:17,,,,
223,event_log,1,key pressed,P,2021-05-19T12:56:17,,,,
224,event_log,1,key pressed,e,2021-05-19T12:56:17,,,,
225,event_log,1,key pressed,r,2021-05-19T12:56:17,,,,
226,event_log,1,key pressed,l,2021-05-19T12:56:17,,,,
227,event_log,1,completed word,Perlen,2021-05-19T12:56:18,,,,
228,event_log,1,word typed,Perlen,2021-05-19T12:56:18,,,,
229,event_log,1,key pressed,space,2021-05-19T12:56:18,,,,
230,event_log,1,key pressed,v,2021-05-19T12:56:19,,,,
231,event_log,1,key pressed,o,2021-05-19T12:56:19,,,,
232,event_log,1,key pressed,r,2021-05-19T12:56:19,,,,
233,event_log,1,word typed,vor,2021-05-19T12:56:19,,,,
234,event_log,1,key pressed,space,2021-05-19T12:56:19,,,,
235,event_log,1,key pressed,d,2021-05-19T12:56:19,,,,
236,event_log,1,key pressed,i,2021-05-19T12:56:19,,,,
237,event_log,1,key pressed,e,2021-05-19T12:56:20,,,,
238,event_log,1,word typed,die,2021-05-19T12:56:20,,,,
239,event_log,1,key pressed,space,2021-05-19T12:56:20,,,,
240,event_log,1,key pressed,,2021-05-19T12:56:20,,,,
241,event_log,1,key pressed,F,2021-05-19T12:56:20,,,,
242,event_log,1,key pressed,ü,2021-05-19T12:56:20,,,,
243,event_log,1,key pressed,ß,2021-05-19T12:56:21,,,,
244,event_log,1,completed word,füße,2021-05-19T12:56:21,,,,
245,event_log,1,word typed,Füße,2021-05-19T12:56:22,,,,
246,event_log,1,sentence typed,Di wirfst den schweinen Perlen vor die Füße,2021-05-19T12:56:22,,,,
248,event_log,1,key pressed,return,2021-05-19T12:56:22,,,,
249,event_log,1,key pressed,,2021-05-19T12:56:23,,,,
250,event_log,1,key pressed,D,2021-05-19T12:56:23,,,,
251,event_log,1,key pressed,i,2021-05-19T12:56:23,,,,
252,event_log,1,key pressed,e,2021-05-19T12:56:23,,,,
253,event_log,1,word typed,Die,2021-05-19T12:56:23,,,,
254,event_log,1,key pressed,space,2021-05-19T12:56:23,,,,
255,event_log,1,key pressed,,2021-05-19T12:56:23,,,,
256,event_log,1,key pressed,F,2021-05-19T12:56:24,,,,
257,event_log,1,key pressed,a,2021-05-19T12:56:24,,,,
258,event_log,1,key pressed,n,2021-05-19T12:56:24,,,,
259,event_log,1,completed word,Fantasie,2021-05-19T12:56:24,,,,
260,event_log,1,word typed,Fantasie,2021-05-19T12:56:25,,,,
261,event_log,1,key pressed,space,2021-05-19T12:56:25,,,,
262,event_log,1,key pressed,v,2021-05-19T12:56:25,,,,
263,event_log,1,key pressed,o,2021-05-19T12:56:25,,,,
264,event_log,1,key pressed,n,2021-05-19T12:56:26,,,,
265,event_log,1,word typed,von,2021-05-19T12:56:26,,,,
266,event_log,1,key pressed,space,2021-05-19T12:56:26,,,,
267,event_log,1,key pressed,,2021-05-19T12:56:26,,,,
268,event_log,1,key pressed,K,2021-05-19T12:56:26,,,,
269,event_log,1,key pressed,i,2021-05-19T12:56:26,,,,
270,event_log,1,key pressed,n,2021-05-19T12:56:26,,,,
271,event_log,1,completed word,Kindern,2021-05-19T12:56:27,,,,
272,event_log,1,word typed,Kindern,2021-05-19T12:56:27,,,,
273,event_log,1,key pressed,space,2021-05-19T12:56:27,,,,
274,event_log,1,key pressed,i,2021-05-19T12:56:27,,,,
275,event_log,1,key pressed,s,2021-05-19T12:56:27,,,,
276,event_log,1,key pressed,t,2021-05-19T12:56:27,,,,
277,event_log,1,word typed,ist,2021-05-19T12:56:28,,,,
278,event_log,1,key pressed,space,2021-05-19T12:56:28,,,,
279,event_log,1,key pressed,u,2021-05-19T12:56:28,,,,
280,event_log,1,key pressed,n,2021-05-19T12:56:28,,,,
281,event_log,1,key pressed,e,2021-05-19T12:56:28,,,,
282,event_log,1,key pressed,r,2021-05-19T12:56:28,,,,
283,event_log,1,key pressed,m,2021-05-19T12:56:29,,,,
284,event_log,1,completed word,unermesslich,2021-05-19T12:56:29,,,,
285,event_log,1,word typed,unermesslich,2021-05-19T12:56:29,,,,
286,event_log,1,sentence typed,Die Fantasie von Kindern ist unermesslich,2021-05-19T12:56:29,,,,
288,event_log,1,test finished,,2021-05-19T12:56:29,,,,
289,event_log,2,key pressed,,2021-05-19T12:56:58,,,,
290,event_log,2,key pressed,H,2021-05-19T12:56:59,,,,
291,event_log,2,key pressed,a,2021-05-19T12:56:59,,,,
292,event_log,2,completed word,Hallo,2021-05-19T12:56:59,,,,
293,event_log,2,key pressed,",",2021-05-19T12:57:00,,,,
294,event_log,2,word typed,"Hallo,",2021-05-19T12:57:00,,,,
295,event_log,2,key pressed,space,2021-05-19T12:57:00,,,,
296,event_log,2,key pressed,w,2021-05-19T12:57:00,,,,
297,event_log,2,key pressed,o,2021-05-19T12:57:01,,,,
298,event_log,2,key pressed,h,2021-05-19T12:57:01,,,,
299,event_log,2,completed word,Wohin,2021-05-19T12:57:01,,,,
300,event_log,2,word typed,wohin,2021-05-19T12:57:02,,,,
301,event_log,2,key pressed,space,2021-05-19T12:57:02,,,,
302,event_log,2,key pressed,w,2021-05-19T12:57:02,,,,
303,event_log,2,key pressed,o,2021-05-19T12:57:02,,,,
304,event_log,2,key pressed,l,2021-05-19T12:57:02,,,,
305,event_log,2,key pressed,l,2021-05-19T12:57:02,,,,
306,event_log,2,completed word,wollen,2021-05-19T12:57:03,,,,
307,event_log,2,word typed,wollen,2021-05-19T12:57:03,,,,
308,event_log,2,key pressed,space,2021-05-19T12:57:03,,,,
309,event_log,2,key pressed,w,2021-05-19T12:57:03,,,,
310,event_log,2,key pressed,i,2021-05-19T12:57:04,,,,
311,event_log,2,key pressed,r,2021-05-19T12:57:04,,,,
312,event_log,2,word typed,wir,2021-05-19T12:57:05,,,,
313,event_log,2,key pressed,space,2021-05-19T12:57:05,,,,
314,event_log,2,key pressed,h,2021-05-19T12:57:05,,,,
315,event_log,2,key pressed,e,2021-05-19T12:57:06,,,,
316,event_log,2,key pressed,u,2021-05-19T12:57:06,,,,
317,event_log,2,completed word,heute,2021-05-19T12:57:07,,,,
318,event_log,2,word typed,heute,2021-05-19T12:57:07,,,,
319,event_log,2,key pressed,space,2021-05-19T12:57:07,,,,
320,event_log,2,key pressed,g,2021-05-19T12:57:07,,,,
321,event_log,2,key pressed,e,2021-05-19T12:57:07,,,,
322,event_log,2,key pressed,h,2021-05-19T12:57:08,,,,
323,event_log,2,key pressed,e,2021-05-19T12:57:08,,,,
324,event_log,2,completed word,gehen,2021-05-19T12:57:08,,,,
325,event_log,2,key pressed,,2021-05-19T12:57:09,,,,
326,event_log,2,key pressed,?,2021-05-19T12:57:09,,,,
327,event_log,2,word typed,gehen?,2021-05-19T12:57:09,,,,
328,event_log,2,sentence typed,"Hallo, wohin wollen wir heute gehen?",2021-05-19T12:57:09,,,,
330,event_log,2,key pressed,return,2021-05-19T12:57:09,,,,
331,event_log,2,key pressed,,2021-05-19T12:57:10,,,,
332,event_log,2,key pressed,D,2021-05-19T12:57:10,,,,
333,event_log,2,key pressed,u,2021-05-19T12:57:11,,,,
334,event_log,2,word typed,Du,2021-05-19T12:57:11,,,,
335,event_log,2,key pressed,space,2021-05-19T12:57:11,,,,
336,event_log,2,key pressed,w,2021-05-19T12:57:11,,,,
337,event_log,2,key pressed,i,2021-05-19T12:57:12,,,,
338,event_log,2,key pressed,r,2021-05-19T12:57:12,,,,
339,event_log,2,completed word,wirfst,2021-05-19T12:57:13,,,,
340,event_log,2,word typed,wirfst,2021-05-19T12:57:13,,,,
341,event_log,2,key pressed,space,2021-05-19T12:57:13,,,,
342,event_log,2,key pressed,d,2021-05-19T12:57:13,,,,
343,event_log,2,key pressed,e,2021-05-19T12:57:13,,,,
344,event_log,2,key pressed,n,2021-05-19T12:57:13,,,,
345,event_log,2,word typed,den,2021-05-19T12:57:14,,,,
346,event_log,2,key pressed,space,2021-05-19T12:57:14,,,,
347,event_log,2,key pressed,s,2021-05-19T12:57:14,,,,
348,event_log,2,key pressed,c,2021-05-19T12:57:14,,,,
349,event_log,2,key pressed,h,2021-05-19T12:57:14,,,,
350,event_log,2,key pressed,w,2021-05-19T12:57:14,,,,
351,event_log,2,key pressed,e,2021-05-19T12:57:14,,,,
352,event_log,2,completed word,Schweinen,2021-05-19T12:57:15,,,,
353,event_log,2,word typed,schweinen,2021-05-19T12:57:15,,,,
354,event_log,2,key pressed,space,2021-05-19T12:57:15,,,,
355,event_log,2,key pressed,,2021-05-19T12:57:16,,,,
356,event_log,2,key pressed,P,2021-05-19T12:57:16,,,,
357,event_log,2,key pressed,e,2021-05-19T12:57:16,,,,
358,event_log,2,key pressed,r,2021-05-19T12:57:16,,,,
359,event_log,2,completed word,Perlen,2021-05-19T12:57:17,,,,
360,event_log,2,word typed,Perlen,2021-05-19T12:57:17,,,,
361,event_log,2,key pressed,space,2021-05-19T12:57:17,,,,
362,event_log,2,key pressed,v,2021-05-19T12:57:17,,,,
363,event_log,2,key pressed,o,2021-05-19T12:57:17,,,,
364,event_log,2,key pressed,r,2021-05-19T12:57:18,,,,
365,event_log,2,word typed,vor,2021-05-19T12:57:19,,,,
366,event_log,2,key pressed,space,2021-05-19T12:57:19,,,,
367,event_log,2,key pressed,d,2021-05-19T12:57:19,,,,
368,event_log,2,key pressed,i,2021-05-19T12:57:19,,,,
369,event_log,2,key pressed,e,2021-05-19T12:57:19,,,,
370,event_log,2,word typed,die,2021-05-19T12:57:19,,,,
371,event_log,2,key pressed,space,2021-05-19T12:57:19,,,,
372,event_log,2,key pressed,,2021-05-19T12:57:20,,,,
373,event_log,2,key pressed,F,2021-05-19T12:57:20,,,,
374,event_log,2,key pressed,ü,2021-05-19T12:57:20,,,,
375,event_log,2,completed word,füße,2021-05-19T12:57:22,,,,
376,event_log,2,word typed,Füße,2021-05-19T12:57:22,,,,
377,event_log,2,sentence typed,Du wirfst den schweinen Perlen vor die Füße,2021-05-19T12:57:22,,,,
379,event_log,2,key pressed,return,2021-05-19T12:57:22,,,,
380,event_log,2,key pressed,,2021-05-19T12:57:23,,,,
381,event_log,2,key pressed,D,2021-05-19T12:57:23,,,,
382,event_log,2,key pressed,I,2021-05-19T12:57:23,,,,
383,event_log,2,key pressed,e,2021-05-19T12:57:24,,,,
384,event_log,2,word typed,DIe,2021-05-19T12:57:24,,,,
385,event_log,2,key pressed,space,2021-05-19T12:57:24,,,,
386,event_log,2,key pressed,,2021-05-19T12:57:24,,,,
387,event_log,2,key pressed,F,2021-05-19T12:57:24,,,,
388,event_log,2,key pressed,a,2021-05-19T12:57:24,,,,
389,event_log,2,key pressed,n,2021-05-19T12:57:24,,,,
390,event_log,2,key pressed,t,2021-05-19T12:57:25,,,,
391,event_log,2,key pressed,a,2021-05-19T12:57:25,,,,
392,event_log,2,completed word,Fantasie,2021-05-19T12:57:25,,,,
393,event_log,2,word typed,Fantasie,2021-05-19T12:57:25,,,,
394,event_log,2,key pressed,space,2021-05-19T12:57:25,,,,
395,event_log,2,key pressed,v,2021-05-19T12:57:26,,,,
396,event_log,2,key pressed,o,2021-05-19T12:57:26,,,,
397,event_log,2,key pressed,n,2021-05-19T12:57:26,,,,
398,event_log,2,word typed,von,2021-05-19T12:57:26,,,,
399,event_log,2,key pressed,space,2021-05-19T12:57:26,,,,
400,event_log,2,key pressed,,2021-05-19T12:57:27,,,,
401,event_log,2,key pressed,k,2021-05-19T12:57:27,,,,
402,event_log,2,key pressed,i,2021-05-19T12:57:27,,,,
403,event_log,2,key pressed,n,2021-05-19T12:57:27,,,,
404,event_log,2,completed word,Kindern,2021-05-19T12:57:27,,,,
405,event_log,2,word typed,kindern,2021-05-19T12:57:28,,,,
406,event_log,2,key pressed,space,2021-05-19T12:57:28,,,,
407,event_log,2,key pressed,i,2021-05-19T12:57:28,,,,
408,event_log,2,key pressed,s,2021-05-19T12:57:28,,,,
409,event_log,2,key pressed,t,2021-05-19T12:57:28,,,,
410,event_log,2,word typed,ist,2021-05-19T12:57:29,,,,
411,event_log,2,key pressed,space,2021-05-19T12:57:29,,,,
412,event_log,2,key pressed,u,2021-05-19T12:57:29,,,,
413,event_log,2,key pressed,n,2021-05-19T12:57:29,,,,
414,event_log,2,key pressed,e,2021-05-19T12:57:29,,,,
415,event_log,2,key pressed,r,2021-05-19T12:57:29,,,,
416,event_log,2,completed word,unermesslich,2021-05-19T12:57:30,,,,
417,event_log,2,word typed,unermesslich,2021-05-19T12:57:30,,,,
418,event_log,2,sentence typed,DIe Fantasie von kindern ist unermesslich,2021-05-19T12:57:30,,,,
420,event_log,2,test finished,,2021-05-19T12:57:30,,,,
421,event_log,2,key pressed,,2021-05-19T12:57:51,,,,
422,event_log,2,key pressed,H,2021-05-19T12:57:51,,,,
423,event_log,2,key pressed,a,2021-05-19T12:57:51,,,,
424,event_log,2,key pressed,l,2021-05-19T12:57:52,,,,
425,event_log,2,key pressed,l,2021-05-19T12:57:52,,,,
426,event_log,2,key pressed,o,2021-05-19T12:57:52,,,,
427,event_log,2,key pressed,",",2021-05-19T12:57:52,,,,
428,event_log,2,word typed,"Hallo,",2021-05-19T12:57:53,,,,
429,event_log,2,key pressed,space,2021-05-19T12:57:53,,,,
430,event_log,2,key pressed,w,2021-05-19T12:57:53,,,,
431,event_log,2,key pressed,o,2021-05-19T12:57:53,,,,
432,event_log,2,key pressed,h,2021-05-19T12:57:53,,,,
433,event_log,2,key pressed,i,2021-05-19T12:57:53,,,,
434,event_log,2,key pressed,n,2021-05-19T12:57:54,,,,
435,event_log,2,word typed,wohin,2021-05-19T12:57:54,,,,
436,event_log,2,key pressed,space,2021-05-19T12:57:54,,,,
437,event_log,2,key pressed,g,2021-05-19T12:57:54,,,,
